book	id	star	time	likenum	body
致我们终将逝去的青春	reed_princess	allstar40	2013-05-06	0	早上下了kindle版的 窝在家里一天 就这么把它看完了 想起昨天看的电影 不由要说一句其实还是原著更胜一筹 看的时候最感动的竟然不是他们的爱情 而是毕业时那句苏轼的词 看电影时也忍不住酸了鼻子。。青春终将散场 但 不诉离殇
致我们终将逝去的青春	marvis	allstar40	2013-05-01	0	有些真实，不过还是更多偶像的成分在里面~情节不错，虐的很真实
致我们终将逝去的青春	4109059	none	2013-05-03	0	不对的时间遇上不对的书，所以读之无味。如果早几年，应该是会哭一场以谢青春的。
致我们终将逝去的青春	51273248	allstar30	2013-05-07	0	陈孝正，能不能再勇敢一点？
致我们终将逝去的青春	gano	allstar30	2013-04-29	0	青春就是用来追忆的，当你怀揣着它时，它一文不值，只有将它耗尽之后，再回头看，一切才有了意义。爱过我们的人和伤害过我们的人都是我们青春存在的意义。
致我们终将逝去的青春	lobster	allstar30	2013-04-26	0	艾玛都忘记姐也读过这个了 感觉和暮光差不多
致我们终将逝去的青春	supernanreturns	allstar40	2013-04-29	0	不曾想过这么多年过去了还是会跟高中一样半夜在被窝里看小说一把鼻涕一把泪，大概我自认为早已不在的少女情怀其实都还藏在心底。
致我们终将逝去的青春	tearsslj	allstar40	2013-04-28	0	可以安心等电影了。
致我们终将逝去的青春	gaogao2042	allstar30	2013-04-26	0	很久不看这种书了。喜欢看一部电影之前去读读原著。哈哈
致我们终将逝去的青春	onlyalice	allstar30	2013-04-22	0	是我的经历比较奇葩么。。为什么我一点共鸣也没有，相反还觉得这个小说写的太一般，文笔也跟流水账似的- -还是外界传的太好期望太高？通篇小说我没一个喜欢的人物，非要说一个那就是林静吧。郑薇跟阿正确实不适合，阿正这种出身的男生就如同他妈妈说的那样要么是家庭环境太好足使他少奋斗几年或者找一个陪他吃苦的女生。话说郑薇是射手座吧！阿正绝壁摩羯座，腹黑摩羯座- -【个人感悟，粉丝轻拍。。
致我们终将逝去的青春	wanderlustad	allstar40	2013-04-21	0	发现忘了标，标一下。plus，看完这个以后八成确定何以笙箫默是抄它的。
致我们终将逝去的青春	yzh19900101	allstar30	2013-04-15	0	高段位的男盆友们
致我们终将逝去的青春	nevertown	allstar30	2013-04-19	0	作者越写越好。可惜部分剧情略狗血。
致我们终将逝去的青春	rehctelf	allstar40	2013-04-04	0	小说毕竟是小说。经过提炼的青春故事太过斑斓。其实也就是紧扣着一个情字让人每一次回忆都如履薄冰却又如梦如幻。然而大多数的故事难道不是简单却特别的眷恋一个人么？终究涓涓细流拂过凌乱的石阶最后汇入江河浑浊。
致我们终将逝去的青春	levitating	none	2013-04-18	0	不要迷恋青春，那就是个传说
致我们终将逝去的青春	goat7777	allstar40	2013-04-09	0	这书在这当口看真是煎熬的要命。狗娘养的青春，古德尔白。
致我们终将逝去的青春	Y_juana	allstar30	2012-10-08	0	珍惜当下
致我们终将逝去的青春	48835287	allstar40	2012-11-30	0	看的好难受，以后这样的书还是不要看了。
致我们终将逝去的青春	MrPhoen1x	allstar50	2012-10-12	0	看完书的时候没事儿，看完番外哭了。
致我们终将逝去的青春	lassiedusky	allstar30	2012-08-31	0	几年前toka极力推荐，烂木头不屑一顾。这几日闲来无事读完倒也惆怅起来。辛夷乌的文笔没才情，小说最忌讳的就是写common sence的东西，开篇逼死人的青春追逐游戏像是小学生文笔，后半成人世界国企建筑行业生存状态也另我深感亲切。唯独不喜欢这类以自我为中心的玛丽苏女主角小说。
致我们终将逝去的青春	lilith_H	allstar30	2012-07-20	0	闲来无事读本小言，其实也很伤脑细胞。我看到那些说看过后哭了的读者们，惊觉自己青春已过，激情也偃旗息鼓了。
致我们终将逝去的青春	ramonachan	allstar10	2012-08-12	0	讀不下去 - -
致我们终将逝去的青春	56447823	none	2013-05-11	0	就这种文笔，实在是。。。打差评
致我们终将逝去的青春	youmai	allstar30	2012-05-05	0	这书如果是放高中去读，或许我应该会觉得还不错，可惜现在太晚。书里也没有一个角色惹我欢喜，但细想来里面的人事倒也还算真实。所以我不知道，是我太固执，不爱现实，还是真的恰巧她们都不合我味口。面对歌中爱的代价，我想起的 也只是，倘若“青春有张不老的脸”，爱又会不会是永不凋零的花。
致我们终将逝去的青春	CL1127	allstar30	2012-07-06	0	可能是因为自己青春将逝未逝吧~
致我们终将逝去的青春	4822782	allstar40	2012-06-09	0	可爱的小飞龙，喜欢她的乐观活泼，佩服她追求爱的勇气。——这已经是第三遍看了，每次看完都有不同的感触。人生中最珍贵的莫过于随着年龄增长而渐失的勇气，可惜一切都终将要逝去。
致我们终将逝去的青春	ericleaf	allstar30	2012-05-13	0	对于网络小说要求它的手法和笔触，那是不恰当的。虽说叙事很笨拙，但是终究是一本能让人跟着情节跌宕起伏的小说。向来自律的人会引起我的嫉妒，从小到大一直都是这样。小时候的表哥，初中同学媛，永泽，还有陈孝正。
致我们终将逝去的青春	scarlywoo	allstar40	2012-05-07	0	你在我生命中路过，直到现在我才相信，你是真正的路人而已。
致我们终将逝去的青春	whatsernametree	allstar40	2012-04-27	0	恩。在没有失去青春以前的人和经历过后的人，很难想象这是同一个人，人都是会变得
致我们终将逝去的青春	darkness1989	allstar30	2012-01-11	0	居然是本少女读物。。。。一声叹息。。。。。
致我们终将逝去的青春	bigot	allstar30	2013-05-31	0	青春一颗星。真没觉得这书有多好看，看过后反而不想去看电影了。
致我们终将逝去的青春	laawoo	allstar30	2012-03-19	0	看来我确实不合适看言情 情节太普通了啊
致我们终将逝去的青春	lovesea1016	allstar40	2012-03-20	0	如果，你开始拥有青春时，那就不要那么期待它的结局。
致我们终将逝去的青春	47206801	none	2011-12-31	0	无比无比 心疼 阮阮、
致我们终将逝去的青春	galina	allstar50	2011-12-21	0	“郑微在这一刻忽然感到释然，她彻底原谅了这个给过她辜负的男人，也原谅了自己年少时不问因由的爱。她曾经把最好的青春都灌溉在这个男人身上，用尽了笑和泪，让爱萌芽，虽然最终也没开出一朵花，可是这又有什么关系，即使没有陈孝正，郑微的青春也不会永垂不朽。正如故乡是用来怀念的，青春就是用来追忆的，当你怀揣着它时，它一文不值，只有将它耗尽后，再回过头看，一切才有了意义——爱过我们的人和伤害过我们的人，都是我们青春存在的意义。”——细腻的笔触，真挚的情感，很容易在经历过青春年少的读者群中引发共鸣，这也解释了为什么《致我们终将逝去的青春》能在泛滥成灾的青春原创小说里被奉为经典。
致我们终将逝去的青春	nature22	allstar50	2012-05-07	0	一见杨过误终身
致我们终将逝去的青春	zhaoxiaoer	allstar40	2011-10-03	0	难得看书看得这么难受
致我们终将逝去的青春	avlynn	allstar50	2011-11-06	0	青春已逝，祭奠我的过去
致我们终将逝去的青春	vivianwangx	allstar40	2011-10-05	0	上班无聊看小说
致我们终将逝去的青春	dianne_du	allstar30	2011-11-15	0	上部流水账，下部还行。无论林静还是陈孝正，都曾让郑微受伤，林静不是最好的选择，却是比陈孝正好一点的选择。
致我们终将逝去的青春	francais	allstar40	2011-07-16	0	有点感觉
致我们终将逝去的青春	lunachiu	allstar40	2011-06-19	0	高二
致我们终将逝去的青春	sucivy	allstar40	2010-10-31	0	“对不起！在你不开心的时候，我没有及时赶到。”  可是你又能做什么呢?
致我们终将逝去的青春	belovedbecky	allstar50	2011-01-14	0	好故事
致我们终将逝去的青春	twelveoak	none	2011-05-08	0	当我们发现青春的美好，青春已经离我们远去...... 有点杜拉拉前传的意思 但残忍多了
致我们终将逝去的青春	wendy93225	allstar50	2011-06-12	0	昨晚 那个哭。。几乎哭了半本书。不得不说 写的真好。那些情感抓的真好，郑微 陈孝正，林静。真好 真好。。
致我们终将逝去的青春	shanbaixuanlan	allstar20	2011-02-23	0	这也成为我少数烂尾书之一。。。不知道为什么
致我们终将逝去的青春	banbano	allstar40	2010-10-13	0	也许若干年后，我也不会选陈孝正。
致我们终将逝去的青春	43445654	allstar50	2010-12-07	0	薇薇爱的是谁已不再重要，重要的是那些可以让我们来挥霍让我们来爱的日子已经不复存在了
致我们终将逝去的青春	zhufengxin	allstar10	2010-09-12	0	这个题目感觉很风花雪月
致我们终将逝去的青春	summerwhite	allstar30	2010-05-31	0	2人看2书，唉。。。
致我们终将逝去的青春	yanism	allstar10	2010-06-29	0	三观不正！
致我们终将逝去的青春	sucks	allstar30	2010-06-30	0	得了吧
致我们终将逝去的青春	lareinaqueen	allstar50	2010-06-14	0	很久很久不读言情小说，忽然也会被这种俗套的虚假打动一回。期末考试中，不能再碰这种情绪化的物件。
致我们终将逝去的青春	luise...	allstar50	2010-07-27	0	无忧无虑天真烂漫的女主角。那些可爱的话语可喜的人儿。
狼图腾	chenchangxing	allstar10	2011-09-15	372	能把成吉思汗当成民族英雄，自然也能把本书推为经典。
狼图腾	1299702	allstar20	2010-08-26	138	宫崎市定《朴素民族》和河殇的结合。对农耕文明的彻底否定。太过偏激，不喜。
狼图腾	klimax	allstar20	2013-04-19	64	这本书每句话后面都藏着“一定要成为畅销书呀！”……
狼图腾	haiyangchen	allstar40	2011-11-26	52	鼓吹狼的性格造就了游牧民族的性格，有些地方实在是太牵强了。蒙古人攻城略地把投降的人也杀个精光，难道这也是狼的精神？还想把农田都弄成牧场，还是耶律楚材劝说让俘虏做奴隶能捞到更多实惠才罢手。本书是典型的教科书式小说，文学上并无太大价值。作为畅销书来读倒是很吸引人，引人入胜。我觉得这书讲食物链和环境保护的理念倒是非常到位，对草原沙化的后果怅然若失，这个才是打动我的地方。
狼图腾	chariot	allstar20	2005-10-23	35	烂书一本。文字枯燥说教、思想贫弱无力。尚不及“大学本科”BBS上灌水的水准。
狼图腾	inahoshin	allstar10	2010-09-27	30	通篇我只看到了两个字，蛋疼...
狼图腾	36298457	allstar50	2015-02-21	9	看电影的直接结果就是，赶紧赶紧再把书拿出来看一遍，总觉得哪里不对劲。
狼图腾	fuckalll	allstar10	2013-04-12	9	胡鸡巴写，看了3章就够了。
狼图腾	54453959	allstar10	2011-11-14	6	这本书内容空洞，逻辑牵强，虽然当时是畅销书，但若干年之后人们一定会发现这本书有多么的荒谬。
狼图腾	xryutu	allstar20	2009-10-07	5	“狼殇”
狼图腾	1663418	allstar20	2012-03-29	4	肉麻恶心
狼图腾	Ringco	allstar30	2011-09-04	5	不要当做人生指导来读，其实沈石溪的动物小说更好看
狼图腾	withinbeyond	allstar20	2010-12-28	4	倾向性太明显了吧……
狼图腾	amiyaamber	allstar20	2015-05-08	4	这些人说话都好啰嗦 一说必定一百字收不住 太刻意太做作过度否定汉文化 这还能火 真奇怪
狼图腾	dolphin_xht	allstar20	2015-08-06	5	首先这是东方纳粹主义，没有任何商量余地。其次，这本书对于生态系统的认知也是完全错误，食物链永远是低营养级控制高营养级，草原草原顾名思义以草为本，是草而不是狼控制着食草动物的数量，狼作为高级捕食者不过是个锦上添花的添头而已。真的要说的话，这书也就在鼓励关注草原沙化问题上能谈得上有一些积极意义了。
